code,chapter_code,chapter_name,description,unit,labor_unit_price,material_unit_price,total_unit_price,source_page
OJ15BC,O,Construccion de sistemas de agua potable,"Brida de fierro fundido con rosca de 63 mm (2 1/2"") de diámetro.",pieza,,,699.44,255
OJ15BD,O,Construccion de sistemas de agua potable,"Brida de fierro fundido con rosca de 76 mm ( 3"" ) de diámetro.",pieza,,,796.96,255
OJ15BE,O,Construccion de sistemas de agua potable,"Brida de fierro fundido con rosca de 101 mm ( 4"" ) de diámetro.",pieza,,,1093.16,255
OJ15BF,O,Construccion de sistemas de agua potable,"Brida de fierro fundido con rosca de 152 mm ( 6"") de diámetro.",pieza,,,1651.54,255
OJ15BG,O,Construccion de sistemas de agua potable,"Brida de fierro fundido con rosca de 203 mm ( 8"" ) de diámetro.",pieza,,,2522.34,255
OJ15BH,O,Construccion de sistemas de agua potable,"Brida de fierro fundido con rosca de 254 mm ( 10"" ) de diámetro.",pieza,,,3758.21,255
OJ15BI,O,Construccion de sistemas de agua potable,"Brida de fierro fundido con rosca de 305 mm ( 12"" ) de diámetro.",pieza,,,4819.77,255
OJ16BB,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 5 1 mm ( 2"" ) de diámetro.",pieza,,,1052.79,255
OJ16BC,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 63 mm (2 1/2"") de diámetro.",pieza,,,1374.75,255
OJ16BD,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 76 mm ( 3"" ) de diámetro.",pieza,,,1700.41,255
OJ16BE,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 101 mm ( 4"" ) de diámetro.",pieza,,,2849.36,255
OJ16BF,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 152 mm ( 6"" ) de diámetro.",pieza,,,3932.21,255
OJ16BG,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 203 mm ( 8"" ) de diámetro.",pieza,,,6378.31,255
OJ16BH,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 254 mm ( 10"" ) de diámetro.",pieza,,,9234.52,255
OJ16BI,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 305 mm ( 12"" ) de diámetro.",pieza,,,14409.54,255
OJ16BJ,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 355 mm ( 14"" ) de diámetro.",pieza,,,20826.73,256
OJ16BK,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 406 mm ( 16"" ) de diámetro.",pieza,,,27402.91,256
OJ16BL,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 457 mm ( 18"" ) de diámetro.",pieza,,,32854.76,256
OJ16BM,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de11° 15' X508 mm ( 20"" ) de diámetro.",pieza,,,42655.24,256
OJ16BN,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 610 mm ( 24"" ) de diámetro.",pieza,,,61640.06,256
OJ16BP,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 762 mm ( 30"" ) de diámetro.",pieza,,,119967.40,256
OJ16BQ,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 11° 15' X 914 mm ( 36"" ) de diámetro.",pieza,,,185625.09,256
OJ16CB,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 51 mm ( 2"" ) de diámetro.",pieza,,,1052.79,256
OJ16CC,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 63 mm (2 1/2"") de diámetro.",pieza,,,1374.75,256
OJ16CD,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 76 mm ( 3"" ) de diámetro.",pieza,,,1700.41,256
OJ16CE,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 101 mm ( 4"" ) de diámetro.",pieza,,,2849.36,256
OJ16CF,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 152 mm ( 6"" ) de diámetro.",pieza,,,4052.81,256
OJ16CG,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 203 mm ( 8"" ) de diámetro.",pieza,,,6378.31,256
OJ16CH,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 254 mm ( 10"" ) de diámetro.",pieza,,,9234.52,256
OJ16CI,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 305 mm ( 12"" ) de diámetro.",pieza,,,14409.52,256
OJ16CJ,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 355 mm ( 14"" ) de diámetro.",pieza,,,20826.73,256
OJ16CK,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 406 mm ( 16"" ) de diámetro.",pieza,,,27081.27,256
OJ16CL,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 457 mm ( 18"" ) de diámetro.",pieza,,,32854.76,256
OJ16CM,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 508 mm ( 20"" ) de diámetro.",pieza,,,42655.20,256
OJ16CN,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 610 mm ( 24"" ) de diámetro.",pieza,,,61640.06,256
OJ16CP,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 762 mm ( 30"" ) de diámetro.",pieza,,,119967.40,256
OJ16CQ,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 22° 30' X 914 mm ( 36"" ) de diámetro.",pieza,,,184358.84,256
OJ16DB,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 51 mm ( 2"" ) de diámetro.",pieza,,,1052.79,256
OJ16DC,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de45° X 63 mm (2 1/2"") de diámetro.",pieza,,,1374.75,256
OJ16DD,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 76 mm ( 3"" ) de diámetro.",pieza,,,1700.41,256
OJ16DE,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 101 mm ( 4"" ) de diámetro.",pieza,,,2849.36,256
OJ16DF,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 152 mm ( 6"" ) de diámetro.",pieza,,,4052.81,256
OJ16DG,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 203 mm ( 8"" ) de diámetro.",pieza,,,6378.31,256
OJ16DH,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 254 mm ( 10"" ) de diámetro.",pieza,,,9234.52,256
OJ16DI,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 305 mm ( 12"" ) de diámetro.",pieza,,,14409.52,256
OJ16DJ,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 355 mm ( 14"" ) de diámetro.",pieza,,,20826.73,256
OJ16DK,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 406 mm ( 16"" ) de diámetro.",pieza,,,27081.27,256
OJ16DL,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 457 mm ( 18"" ) de diámetro.",pieza,,,32854.76,256
OJ16DM,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 508 mm ( 20"" ) de diámetro.",pieza,,,42655.20,256
OJ16DN,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 610 mm ( 24"" ) de diámetro.",pieza,,,61640.11,256
OJ16DP,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 45° X 762 mm ( 30"" ) de diámetro.",pieza,,,119967.40,256
OJ16EB,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 51 mm ( 2"" ) de diámetro.",pieza,,,1205.49,256
OJ16EC,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 63 mm (2 1/2"") de diámetro.",pieza,,,1698.56,256
OJ16ED,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 76 mm ( 3"" ) de diámetro.",pieza,,,2024.22,256
OJ16EE,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 101 mm ( 4"" ) de diámetro.",pieza,,,3143.72,256
OJ16EF,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 152 mm ( 6"" ) de diámetro.",pieza,,,4632.33,257
OJ16EG,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 203 mm ( 8"" ) de diámetro.",pieza,,,7397.56,257
OJ16EH,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 254 mm ( 10"" ) de diámetro.",pieza,,,11320.00,257
OJ16EI,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 305 mm ( 12"" ) de diámetro.",pieza,,,16304.51,257
OJ16EJ,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 355 mm ( 14"" ) de diámetro.",pieza,,,26529.96,257
OJ16EK,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 406 mm ( 16"" ) de diámetro.",pieza,,,35008.19,257
OJ16EL,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 457 mm ( 18"" ) de diámetro.",pieza,,,48589.77,257
OJ16EM,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 508 mm ( 20"" ) de diámetro.",pieza,,,61888.48,257
OJ16EN,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 610 mm ( 24"" ) de diámetro.",pieza,,,89600.64,257
OJ16EP,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 762 mm ( 30"" ) de diámetro.",pieza,,,149287.25,257
OJ16EQ,O,Construccion de sistemas de agua potable,"Codo de fierro fundido, de 90° X 914 mm ( 36"" ) de diámetro.",pieza,,,218402.27,257
OJ17BB,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 51 mm ( 2"" ) de diámetro, clases A-5 y A-7.",pieza,,,1201.81,257
OJ17BC,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 63 mm (2 1/2"") de diámetro, clases A-5 y A-7.",pieza,,,1502.24,257
OJ17BD,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 76 mm ( 3"" ) de diámetro, clases A-5 y A-7.",pieza,,,2098.72,257
OJ17BE,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 101 mm ( 4"" ) de diámetro, clases A-5 y A-7.",pieza,,,2614.79,257
OJ17BF,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 152 mm ( 6"" ) de diámetro, clases A-5 y A-7.",pieza,,,3572.61,257
OJ17BG,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 203 mm ( 8"" ) de diámetro, clases A-5 y A-7.",pieza,,,5092.29,257
OJ17BH,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 254 mm ( 10"" ) de diámetro, clases A-5 y A-7.",pieza,,,7142.74,257
OJ17BI,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 305 mm ( 12"" ) de diámetro, clases A-5 y A-7.",pieza,,,9185.84,257
OJ17BJ,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 355 mm ( 14"" ) de diámetro, clases A-5 y A-7.",pieza,,,15137.17,257
OJ17BK,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 406 mm ( 16"" ) de diámetro, clases A-5 y A-7.",pieza,,,23264.00,257
OJ17BL,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 457 mm ( 18"" ) de diámetro, clases A-5 y A-7.",pieza,,,26392.57,257
OJ17BM,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 508 mm ( 20"" ) de diámetro, clases A-5 y A-7.",pieza,,,33307.20,257
OJ17BN,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 610 mm ( 24"" ) de diámetro, clases A-5 y A-7.",pieza,,,43772.88,257
OJ17BP,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 762 mm ( 30"" ) de diámetro, clases A-5 y A-7.",pieza,,,62921.46,257
OJ17BQ,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 914 mm ( 36"" ) de diámetro, clases A-5 y A-7.",pieza,,,102945.52,257
OJ17CD,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 76 mm ( 3"" ) de diámetro, clase A-10.",pieza,,,2098.72,258
OJ17CE,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 101 mm ( 4"" ) de diámetro, clase A-10.",pieza,,,2614.79,258
OJ17CF,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 152 mm ( 6"" ) de diámetro, clase A-10.",pieza,,,3572.61,258
OJ17CG,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 203 mm ( 8"" ) de diámetro, clase A-10.",pieza,,,5092.29,258
OJ17CH,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 254 mm ( 10"" ) de diámetro, clase A-10.",pieza,,,7142.74,258
OJ17CI,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 305 mm ( 12"" ) de diámetro, clase A-10.",pieza,,,9185.84,258
OJ17CJ,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 355 mm ( 14"" ) de diámetro, clase A-10.",pieza,,,15137.10,258
OJ17CK,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 406 mm ( 16"" ) de diámetro, clase A-10.",pieza,,,23264.00,258
OJ17CL,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 457 mm ( 18"" ) de diámetro, clase A-10.",pieza,,,26392.57,258
OJ17CM,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 508 mm ( 20"" ) de diámetro, clase A-10.",pieza,,,33307.20,258
OJ17CN,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 610 mm ( 24"" ) de diámetro, clase A-10.",pieza,,,43772.88,258
OJ17CP,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 762 mm ( 30"" ) de diámetro, clase A-10.",pieza,,,62921.46,258
OJ17CQ,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 914 mm ( 36"" ) de diámetro, clase A-10.",pieza,,,102945.59,258
OJ17DD,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 76 mm ( 3"" ) de diámetro, clase A-14.",pieza,,,2098.72,258
OJ17DE,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 101 mm ( 4"" ) de diámetro, clase A-14.",pieza,,,2614.79,258
OJ17DF,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 152 mm ( 6"" ) de diámetro, clase A-14.",pieza,,,3572.61,258
OJ17DG,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 203 mm ( 8"" ) de diámetro, clase A-14.",pieza,,,5118.71,258
OJ17DH,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 254 mm ( 10"" ) de diámetro, clase A-14.",pieza,,,7142.74,258
OJ17DI,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 305 mm ( 12"" ) de diámetro, clase A-14.",pieza,,,9185.84,258
OJ17DJ,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 355 mm ( 14"" ) de diámetro, clase A-14.",pieza,,,15137.17,258
OJ17DK,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 406 mm ( 16"" ) de diámetro, clase A-14.",pieza,,,23264.00,258
OJ17DL,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 457 mm ( 18"" ) de diámetro, clase A-14.",pieza,,,26392.57,259
OJ17DM,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 508 mm ( 20"" ) de diámetro, clase A-14.",pieza,,,33307.24,259
OJ17DN,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 610 mm ( 24"" ) de diámetro, clase A-14.",pieza,,,43772.88,259
OJ17DP,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 762 mm ( 30"" ) de diámetro, clase A-14.",pieza,,,62921.51,259
OJ17DQ,O,Construccion de sistemas de agua potable,"Extremidad de fierro fundido para acoplamiento, de 914 mm ( 36"" ) de diámetro, clase A-14.",pieza,,,102945.59,259
OJ18BB,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 51 mm (2"") de diámetro.",pieza,,,429.78,259
OJ18BC,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 63 mm (2 1/2"") de diámetro.",pieza,,,455.76,259
OJ18BD,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 76 mm ( 3"" ) de diámetro.",pieza,,,482.20,259
OJ18BE,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 101 mm ( 4"" ) de diámetro.",pieza,,,623.26,259
OJ18BF,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 152 mm ( 6"" ) de diámetro.",pieza,,,864.20,259
OJ18BG,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 203 mm ( 8"" ) de diámetro.",pieza,,,1487.60,259
OJ18BH,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 254 mm ( 10"" ) de diámetro.",pieza,,,1914.58,259
OJ18BI,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 305 mm ( 12"" ) de diámetro.",pieza,,,2345.29,259
OJ18BJ,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 356 mm ( 14"" ) de diámetro",pieza,,,3432.98,259
OJ18BK,O,Construccion de sistemas de agua potable,"Junta mecánica ó universal, de 406 mm ( 16"" ) de diámetro.",pieza,,,4329.86,259
